onset,offset,duration,chord,quality,confidence
0.224,0.7573333333333333,0.5333333333333333,Em7,min7,0.6713650748133659
0.7573333333333333,1.2693333333333334,0.5120000000000001,Dm7,min7,0.7480994910001755
1.2693333333333334,1.8773333333333333,0.6079999999999999,Ebmaj7,maj7,0.7389764487743378
1.8773333333333333,2.2506666666666666,0.3733333333333333,Dbdim7,dim7,0.7279455810785294
2.2506666666666666,2.7626666666666666,0.512,A,maj,0.841666419274124
2.7626666666666666,3.2426666666666666,0.48,Bb,maj,0.7721186661097212
3.2426666666666666,3.7653333333333334,0.5226666666666668,Dbdim7,dim7,0.774310439825058
3.7653333333333334,4.1706666666666665,0.4053333333333331,Bbm7,min7,0.7620470896363258
4.1706666666666665,4.597333333333333,0.42666666666666675,Bmaj7,maj7,0.7063509896397591
4.597333333333333,5.024,0.42666666666666675,Gm,min,0.8040081341665192
5.024,5.514666666666667,0.4906666666666668,Bb,maj,0.7158214248553709
5.514666666666667,6.005333333333334,0.4906666666666668,Emaj7,maj7,0.8499394506216049
6.005333333333334,6.485333333333333,0.47999999999999954,Amaj7,maj7,0.8009152263402939
6.485333333333333,7.008,0.5226666666666668,Dmaj7,maj7,0.7231146097183228
7.008,7.509333333333333,0.5013333333333332,Abmaj7,maj7,0.7424208447337151
7.509333333333333,8.010666666666667,0.5013333333333341,Gmaj7,maj7,0.7588557563722134
8.010666666666667,8.512,0.5013333333333332,Dm7,min7,0.7739803493022919
8.512,9.002666666666666,0.4906666666666659,Dbmaj7,maj7,0.7398533448576927
9.002666666666666,9.504,0.5013333333333332,Cm,min,0.7128492379882488
9.504,10.005333333333333,0.5013333333333332,Cmaj7,maj7,0.7105328068137169
10.005333333333333,10.496,0.4906666666666677,Bbm,min,0.8756883857036383
10.496,10.997333333333334,0.5013333333333332,Dmaj7,maj7,0.7867635376751423
10.997333333333334,11.488,0.4906666666666659,A7,dom7,0.7119796872138977
11.488,11.978666666666667,0.4906666666666677,Dm7b5,hdim7,0.7184203751385212
11.978666666666667,12.469333333333333,0.4906666666666659,Fmaj7,maj7,0.7970603927969933
12.469333333333333,12.981333333333334,0.5120000000000005,N,N,0.6474328637123108
12.981333333333334,13.482666666666667,0.5013333333333332,Dm7b5,hdim7,0.6972697600722313
13.482666666666667,13.973333333333333,0.4906666666666659,Dm7,min7,0.7886315435171127
13.973333333333333,14.474666666666666,0.5013333333333332,Amaj7,maj7,0.7695172056555748
14.474666666666666,14.965333333333334,0.4906666666666677,Ebmaj7,maj7,0.7220765724778175
14.965333333333334,15.466666666666667,0.5013333333333332,F7,dom7,0.7340242601931095
15.466666666666667,15.957333333333333,0.4906666666666659,Gmaj7,maj7,0.6905824840068817
15.957333333333333,16.458666666666666,0.5013333333333332,Gm7b5,hdim7,0.6871628314256668
16.458666666666666,16.949333333333332,0.4906666666666659,Dm7b5,hdim7,0.7160463184118271
16.949333333333332,17.450666666666667,0.501333333333335,Ebmaj7,maj7,0.6966829411685467
17.450666666666667,17.952,0.501333333333335,Gm7,min7,0.7573446109890938
17.952,18.442666666666668,0.4906666666666659,Gm,min,0.7503094604688767
18.442666666666668,18.944,0.5013333333333314,Bbmaj7,maj7,0.7714947983622551
18.944,19.434666666666665,0.4906666666666659,Gm,min,0.8178093620413306
19.434666666666665,19.914666666666665,0.4800000000000004,C7,dom7,0.6596578136086464
19.914666666666665,20.426666666666666,0.5120000000000005,Dbmaj7,maj7,0.7115826234221458
20.426666666666666,20.917333333333332,0.4906666666666659,Fm7,min7,0.6817837581038475
20.917333333333332,21.408,0.49066666666666947,G7,dom7,0.7647725716233253
21.408,21.898666666666667,0.4906666666666659,Cmaj7,maj7,0.7042174339294434
21.898666666666667,22.389333333333333,0.4906666666666659,Dm7b5,hdim7,0.7464888840913773
22.389333333333333,22.88,0.4906666666666659,Fmaj7,maj7,0.7115891799330711
22.88,23.36,0.4800000000000004,D7,dom7,0.6888164952397346
23.36,23.861333333333334,0.501333333333335,Dmaj7,maj7,0.723927691578865
23.861333333333334,24.352,0.4906666666666659,Dbm7b5,hdim7,0.720393180847168
24.352,24.842666666666666,0.4906666666666659,Dbmaj7,maj7,0.7066880762577057
24.842666666666666,25.824,0.9813333333333354,Cm7,min7,0.6990524902939796
25.824,26.314666666666668,0.4906666666666659,F#maj7,maj7,0.7643561437726021
26.314666666666668,26.816,0.5013333333333314,Gm7b5,hdim7,0.6578715965151787
26.816,27.317333333333334,0.501333333333335,Dm7,min7,0.6875168085098267
27.317333333333334,27.808,0.4906666666666659,Fmaj7,maj7,0.6912286281585693
27.808,28.309333333333335,0.501333333333335,Am7b5,hdim7,0.6972666382789612
28.309333333333335,28.8,0.4906666666666659,Cm,min,0.7134042297381528
28.8,29.290666666666667,0.4906666666666659,Dbmaj7,maj7,0.7317093387246132
29.290666666666667,29.781333333333333,0.4906666666666659,F#maj7,maj7,0.7328994274139404
29.781333333333333,30.272,0.4906666666666659,Bbmaj7,maj7,0.732388436794281
30.272,30.762666666666668,0.49066666666666947,Dmaj7,maj7,0.7089224494993687
30.762666666666668,31.24266666666667,0.4800000000000004,Dm7,min7,0.7432195395231247
31.24266666666667,31.722666666666665,0.4799999999999969,Am7,min7,0.6786418259143829
31.722666666666665,32.16,0.43733333333333135,Abmaj7,maj7,0.6827524229884148
32.16,33.184,1.024000000000001,Cmaj7,maj7,0.7123213019222021
33.184,33.67466666666667,0.49066666666666947,A7,dom7,0.6701491326093674
33.67466666666667,34.165333333333336,0.49066666666666947,Dbmaj7,maj7,0.8039980158209801
34.165333333333336,34.64533333333333,0.4799999999999969,Dm7,min7,0.6761837191879749
34.64533333333333,35.14666666666667,0.501333333333335,Gm7,min7,0.7434656769037247
35.14666666666667,35.63733333333333,0.49066666666666237,Dm7b5,hdim7,0.7204170823097229
35.63733333333333,36.128,0.49066666666666947,Fm7,min7,0.6610445231199265
36.128,36.61866666666667,0.49066666666666947,Fmaj7,maj7,0.6927372515201569
36.61866666666667,37.12,0.5013333333333279,Dm7,min7,0.7063327729701996
37.12,37.62133333333333,0.501333333333335,Fmaj7,maj7,0.7093176394701004
37.62133333333333,38.112,0.49066666666666947,Amaj7,maj7,0.672020748257637
38.112,38.61333333333334,0.501333333333335,Dmaj7,maj7,0.684801246970892
38.61333333333334,39.104,0.49066666666666237,F7,dom7,0.7358250543475151
39.104,39.59466666666667,0.49066666666666947,Gmaj7,maj7,0.7042611241340637
39.59466666666667,40.586666666666666,0.9919999999999973,Abmaj7,maj7,0.6891945917159319
40.586666666666666,41.077333333333335,0.49066666666666947,Cm7,min7,0.7032224088907242
41.077333333333335,41.589333333333336,0.5120000000000005,Em7,min7,0.7127610668540001
41.589333333333336,42.08,0.49066666666666237,F7,dom7,0.7302170470356941
42.08,42.58133333333333,0.501333333333335,Dmaj7,maj7,0.7262202501296997
42.58133333333333,43.072,0.49066666666666947,Abmaj7,maj7,0.7368582114577293
43.072,43.57333333333333,0.5013333333333279,Dbmaj7,maj7,0.738029520958662
43.57333333333333,44.064,0.49066666666666947,Fmaj7,maj7,0.8607349991798401
44.064,44.565333333333335,0.501333333333335,Bbmaj7,maj7,0.6654052063822746
44.565333333333335,45.056,0.49066666666666237,Bbm,min,0.7239909877252129
45.056,45.55733333333333,0.501333333333335,C7,dom7,0.7095759361982346
45.55733333333333,46.037333333333336,0.480000000000004,Amaj7,maj7,0.8156367763876915
46.037333333333336,46.528,0.49066666666666237,Dmaj7,maj7,0.7564775124192238
46.528,47.01866666666667,0.49066666666666947,Fm7,min7,0.7219314500689507
47.01866666666667,47.50933333333333,0.49066666666666237,Gmaj7,maj7,0.6926497295498848
47.50933333333333,48.0,0.49066666666666947,Am7,min7,0.6906369179487228
48.0,48.49066666666667,0.49066666666666947,Cmaj7,maj7,0.6984826847910881
48.49066666666667,48.98133333333333,0.49066666666666237,Bb7,dom7,0.6678435355424881
48.98133333333333,49.472,0.49066666666666947,Gm7b5,hdim7,0.6858044490218163
49.472,49.952,0.4799999999999969,Ebmaj7,maj7,0.6899090744554996
49.952,50.432,0.480000000000004,Dbmaj7,maj7,0.677424531430006
50.432,50.922666666666665,0.49066666666666237,Ebmaj7,maj7,0.7248314395546913
50.922666666666665,51.40266666666667,0.480000000000004,Am7b5,hdim7,0.6522114425897598
51.40266666666667,51.89333333333333,0.49066666666666237,Gm7,min7,0.7338969856500626
51.89333333333333,52.864,0.9706666666666663,Dm7b5,hdim7,0.7006799634546041
52.864,53.834666666666664,0.9706666666666663,Am7b5,hdim7,0.7168002091348171
53.834666666666664,54.32533333333333,0.49066666666666947,F7,dom7,0.6612326875329018
54.32533333333333,54.816,0.49066666666666947,F,maj,0.8004408302740079
54.816,55.296,0.4799999999999969,Dbmaj7,maj7,0.7492895871400833
55.296,55.776,0.480000000000004,Abmaj7,maj7,0.6989030465483665
55.776,56.256,0.4799999999999969,Dbmaj7,maj7,0.7083275392651558
56.256,56.72533333333333,0.4693333333333314,Abmaj7,maj7,0.6934956535696983
56.72533333333333,57.216,0.49066666666666947,Cmaj7,maj7,0.682105116546154
57.216,57.70666666666666,0.49066666666666237,F#maj7,maj7,0.7056376561522484
57.70666666666666,58.18666666666667,0.480000000000004,F7,dom7,0.7158923521637917
58.18666666666667,58.666666666666664,0.4799999999999969,Abmaj7,maj7,0.7347298637032509
58.666666666666664,59.63733333333333,0.9706666666666663,Dm7,min7,0.7758824191987514
59.63733333333333,60.59733333333333,0.9600000000000009,Em7b5,hdim7,0.7429707013070583
60.59733333333333,61.088,0.49066666666666947,Am7,min7,0.7622581422328949
61.088,61.568,0.4799999999999969,Amaj7,maj7,0.7702692151069641
61.568,62.048,0.480000000000004,Dmaj7,maj7,0.70147505402565
62.048,62.528,0.4799999999999969,Dm7,min7,0.6724779978394508
62.528,63.01866666666667,0.49066666666666947,Em7,min7,0.7219306379556656
63.01866666666667,63.498666666666665,0.4799999999999969,Abmaj7,maj7,0.7684701047837734
63.498666666666665,63.97866666666667,0.480000000000004,Dbmaj7,maj7,0.7060402184724808
63.97866666666667,64.46933333333334,0.49066666666666947,Cm7,min7,0.7078973203897476
64.46933333333334,64.94933333333333,0.47999999999998977,Abmaj7,maj7,0.7213872596621513
64.94933333333333,65.41866666666667,0.4693333333333385,Gm7b5,hdim7,0.6686713099479675
65.41866666666667,65.90933333333334,0.49066666666666947,Dbmaj7,maj7,0.7435516566038132
65.90933333333334,66.38933333333334,0.480000000000004,Ebmaj7,maj7,0.6841800324618816
66.38933333333334,66.85866666666666,0.4693333333333243,N,N,0.643868949264288
66.85866666666666,67.34933333333333,0.49066666666666947,Dbmaj7,maj7,0.7319974675774574
67.34933333333333,67.81866666666667,0.4693333333333385,Fmaj7,maj7,0.7441934198141098
67.81866666666667,68.30933333333333,0.49066666666665526,Amaj7,maj7,0.7189855873584747
68.30933333333333,68.8,0.49066666666666947,Fmaj7,maj7,0.6913115978240967
68.8,69.29066666666667,0.49066666666666947,Amaj7,maj7,0.7150444015860558
69.29066666666667,69.77066666666667,0.480000000000004,Em7,min7,0.6656240075826645
69.77066666666667,70.26133333333334,0.49066666666666947,Fmaj7,maj7,0.7494015842676163
70.26133333333334,70.76266666666666,0.5013333333333208,Gmaj7,maj7,0.745793454349041
70.76266666666666,71.232,0.4693333333333385,N,N,0.6274852976202965
71.232,71.70133333333334,0.4693333333333385,Abmaj7,maj7,0.6915378570556641
71.70133333333334,72.192,0.49066666666665526,Dbmaj7,maj7,0.6715725585818291
72.192,72.68266666666666,0.49066666666666947,Cm7,min7,0.6994314789772034
72.68266666666666,73.152,0.4693333333333385,Bbmaj7,maj7,0.6779182404279709
73.152,73.632,0.480000000000004,Dmaj7,maj7,0.7770684361457825
73.632,74.112,0.47999999999998977,Em7,min7,0.6592012494802475
74.112,74.60266666666666,0.49066666666666947,Dm7b5,hdim7,0.7176537439227104
74.60266666666666,75.08266666666667,0.480000000000004,Fmaj7,maj7,0.8244548887014389
75.08266666666667,76.05333333333333,0.9706666666666592,Dm7,min7,0.6810931153595448
76.05333333333333,76.544,0.49066666666666947,Em7,min7,0.6965645626187325
76.544,77.024,0.480000000000004,Amaj7,maj7,0.7547516599297523
77.024,77.49333333333334,0.4693333333333385,Dmaj7,maj7,0.714873056858778
77.49333333333334,77.97333333333333,0.47999999999998977,Fmaj7,maj7,0.7162530906498432
77.97333333333333,78.44266666666667,0.4693333333333385,Em7,min7,0.7058012336492538
78.44266666666667,78.92266666666667,0.480000000000004,Abmaj7,maj7,0.6890090629458427
78.92266666666667,79.392,0.4693333333333243,Dm7,min7,0.6828165724873543
79.392,79.872,0.480000000000004,Ebmaj7,maj7,0.6544369906187057
79.872,80.352,0.480000000000004,Gm7,min7,0.7141768112778664
80.352,80.832,0.47999999999998977,Abmaj7,maj7,0.6914284527301788
80.832,81.312,0.480000000000004,Amaj7,maj7,0.7064700871706009
81.312,81.792,0.480000000000004,Ebmaj7,maj7,0.716440960764885
81.792,82.26133333333334,0.4693333333333385,Dm7b5,hdim7,0.731638491153717
82.26133333333334,82.752,0.49066666666665526,Cmaj7,maj7,0.7013024315237999
82.752,83.22133333333333,0.4693333333333385,Dm7b5,hdim7,0.6922056153416634
83.22133333333333,83.712,0.49066666666666947,Ebmaj7,maj7,0.7006142511963844
83.712,84.192,0.47999999999998977,Bbmaj7,maj7,0.6772025898098946
84.192,84.68266666666666,0.49066666666666947,Ebmaj7,maj7,0.715525396168232
84.68266666666666,85.14133333333334,0.458666666666673,Bbmaj7,maj7,0.7229313403367996
85.14133333333334,85.62133333333334,0.480000000000004,Dm7,min7,0.7144503593444824
85.62133333333334,86.08,0.4586666666666588,Dmaj7,maj7,0.7034591287374496
86.08,86.56,0.480000000000004,Dbm7b5,hdim7,0.7216667979955673
86.56,87.01866666666666,0.4586666666666588,Dbmaj7,maj7,0.742504183202982
87.01866666666666,87.49866666666667,0.480000000000004,Gmaj7,maj7,0.7037719264626503
87.49866666666667,87.97866666666667,0.480000000000004,Cmaj7,maj7,0.7153002917766571
87.97866666666667,88.448,0.4693333333333243,F#maj7,maj7,0.6863486841320992
88.448,88.928,0.480000000000004,Bbmaj7,maj7,0.6683304458856583
88.928,89.41866666666667,0.49066666666666947,Fmaj7,maj7,0.7232268154621124
89.41866666666667,89.87733333333334,0.458666666666673,Am7,min7,0.7093262523412704
89.87733333333334,90.35733333333333,0.47999999999998977,G7,dom7,0.7583684027194977
90.35733333333333,90.82666666666667,0.4693333333333385,E7,dom7,0.7349661514163017
90.82666666666667,91.296,0.4693333333333385,Bbm7b5,hdim7,0.7157866805791855
91.296,91.776,0.47999999999998977,Am7,min7,0.7949153482913971
91.776,92.256,0.480000000000004,Cmaj7,maj7,0.7339533045887947
92.256,92.72533333333334,0.4693333333333385,Dm7,min7,0.7314605116844177
92.72533333333334,93.19466666666666,0.4693333333333243,Fmaj7,maj7,0.7428862899541855
93.19466666666666,93.664,0.4693333333333385,Cmaj7,maj7,0.7001543194055557
93.664,94.13333333333334,0.4693333333333385,Em7,min7,0.6982877850532532
94.13333333333334,94.61333333333333,0.47999999999998977,Cmaj7,maj7,0.6693620607256889
94.61333333333333,95.08266666666667,0.4693333333333385,N,N,0.6144319400191307
95.08266666666667,95.56266666666667,0.480000000000004,Emaj7,maj7,0.7130672112107277
95.56266666666667,96.032,0.4693333333333243,A7,dom7,0.6711827963590622
96.032,96.512,0.480000000000004,N,N,0.6315914914011955
96.512,96.992,0.480000000000004,Gmaj7,maj7,0.6913313791155815
96.992,97.472,0.47999999999998977,D7,dom7,0.7021680325269699
97.472,98.41066666666667,0.938666666666677,Fmaj7,maj7,0.7110901698470116
